Year_-1,Year_0,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8,Year_9,Year_10,Year_11,Year_12,Year_13,Year_14,Year_15,Year_16,Year_17,Year_18,Year_19,Year_20,Year_21,Year_22
-0.011220098,-0.014530361,-0.022147238,-0.07847941,-0.039921522,-0.06635988,-0.06869644,-0.06657064,-0.036545336,-0.0834288,-0.079907775,,,,,,,,,,,,,
-0.020956874,-0.012392461,0.0032889843,-0.08193296,-0.023120642,-0.051755607,-0.05848962,-0.060934544,-0.016694069,-0.075665176,-0.06716508,,,,,,,,,,,,,
-0.034496844,-0.008480787,-0.007833958,-0.069701135,-0.033724308,-0.021970153,-0.059750378,-0.05336213,-0.0020106435,-0.052586854,-0.04423499,,,,,,,,,,,,,
-0.0436002,-0.01124537,-0.08071262,-0.15891868,-0.103719294,-0.08781868,-0.1386807,-0.12157947,-0.06533694,-0.08811718,-0.092947006,,,,,,,,,,,,,
-0.056488514,-0.02055943,-0.22998726,-0.31416768,-0.22248721,-0.19659215,-0.21505743,-0.23960268,-0.0950706,-0.18558973,-0.17108667,,,,,,,,,,,,,
-0.07750863,-0.06053871,-0.3312255,-0.439527,-0.29891983,-0.24123895,-0.24056304,-0.255778,-0.11948103,-0.24814886,-0.18022555,,,,,,,,,,,,,
-0.23596656,-0.25585693,-0.3540705,-0.54421026,-0.37558272,-0.32918358,-0.3382023,-0.3547004,-0.25085312,-0.30995816,-0.30818737,,,,,,,,,,,,,
-0.05944258,-0.040638268,-0.32412755,-0.28870034,-0.26900253,-0.19563544,-0.16548663,-0.19271374,-0.14497513,-0.22059005,-0.1248889,,,,,,,,,,,,,
-0.0432685,-0.032284677,-0.25913537,-0.23851359,-0.2161023,-0.19128025,-0.16241336,-0.17298311,-0.1443454,-0.17773736,-0.12372583,,,,,,,,,,,,,
0.010102034,-0.0015429258,-0.1818955,-0.14619243,-0.07844895,-0.13553697,-0.10434067,-0.122253776,-0.117530346,-0.07605362,-0.08776945,,,,,,,,,,,,,
0.0030521154,-0.0040183663,-0.16099554,-0.13658184,-0.072158575,-0.1244483,-0.099476516,-0.11492425,-0.1084128,-0.07813752,-0.0862484,,,,,,,,,,,,,
-0.028640687,-0.016159296,-0.07337481,-0.09152883,-0.051984668,-0.07537413,-0.077824235,-0.08712274,-0.0710755,-0.09620023,-0.08204472,,,,,,,,,,,,,
-0.015348136,-0.022138298,-0.15538037,-0.1566028,-0.08547819,-0.15611577,-0.078293264,-0.14644498,-0.17285502,-0.12432456,-0.13007581,,,,,,,,,,,,,
-0.021789074,-0.013761759,-0.10180527,-0.12854183,-0.09310341,-0.11428934,-0.10584861,-0.116693616,-0.16318339,-0.09106082,-0.09118682,,,,,,,,,,,,,
0.008325636,-0.0033906698,-0.048063695,-0.056678414,-0.06710589,-0.072710216,-0.059833825,-0.064376056,-0.08859062,-0.07131845,-0.05437535,,,,,,,,,,,,,
0.02905184,0.01448375,-0.039964497,-0.036320925,-0.0638445,-0.06559849,-0.053465664,-0.043044984,-0.06204903,-0.06558055,-0.03920591,,,,,,,,,,,,,
0.004156649,0.0011629462,-0.023324847,-0.024782777,-0.03611988,-0.015913308,-0.017151237,-0.031088471,0.015553296,0.01732862,0.0049072504,,,,,,,,,,,,,
-0.078624964,-0.06799698,-0.13995045,-0.15321702,-0.16869378,-0.14003086,-0.10299504,-0.09545505,-0.0854674,-0.093001604,-0.08909589,,,,,,,,,,,,,
-0.12075561,-0.09478754,-0.20243132,-0.16893321,-0.16790712,-0.14683366,-0.07833195,-0.13963246,-0.08618754,-0.14490288,-0.08871347,,,,,,,,,,,,,
-0.1645109,-0.1190688,-0.27469474,-0.23091108,-0.19370311,-0.1934939,-0.1112594,-0.1720066,-0.11005622,-0.19770235,-0.10992104,,,,,,,,,,,,,
-0.19058985,-0.1453299,-0.3421303,-0.28343207,-0.22846419,-0.23657614,-0.15145636,-0.20851713,-0.1527741,-0.21288168,-0.12656814,,,,,,,,,,,,,
-0.13850838,-0.12166947,-0.22000879,-0.19728976,-0.16138119,-0.1783812,-0.124246,-0.15092778,-0.14436525,-0.15351301,-0.118235886,,,,,,,,,,,,,
-0.071638346,-0.051979184,-0.07093972,-0.097602665,-0.07605612,-0.08751476,-0.041820884,-0.029270709,-0.07156354,-0.056914568,-0.04435873,,,,,,,,,,,,,
0.032973826,0.015393555,-0.028048694,-0.018349648,-0.0032712817,0.022677898,-0.008191407,0.016814351,0.04264313,0.01721561,0.003965795,,,,,,,,,,,,,
0.044594646,0.046215475,0.02354294,0.03340435,0.025755525,0.051232398,0.031621516,0.040139854,0.03523016,0.05022216,0.047347248,,,,,,,,,,,,,
0.030240834,0.02808845,-0.002539754,0.001179874,-0.0032756329,0.0027374625,0.012428403,0.0076038837,0.007871628,0.03366244,0.027178586,,,,,,,,,,,,,
0.011511862,0.003450334,-0.0906921,-0.09410679,-0.055060983,-0.056883812,-0.045016944,-0.051583767,-0.04330367,-0.011901021,-0.03762126,,,,,,,,,,,,,
0.041812956,0.021535933,-0.098376155,-0.108233154,-0.05342573,-0.032064438,-0.025094748,-0.045327127,-0.0492332,0.00027245283,-0.03754419,,,,,,,,,,,,,
0.061576545,0.020890534,-0.062131643,-0.065709054,-0.041722834,-0.008303225,0.019507945,-0.02405852,-0.037350535,0.0226084,-0.018820941,,,,,,,,,,,,,
0.05860591,0.020430982,-0.062949836,-0.054686546,-0.04594165,-0.007858574,0.022855103,-0.017638505,-0.030782938,0.018933237,-0.014795005,,,,,,,,,,,,,
0.034627378,-0.0014179945,-0.043860316,-0.040720463,-0.039349556,-0.0050807,0.01088798,-0.012008846,-0.008219719,-0.0026438236,-0.011844754,,,,,,,,,,,,,
-0.009321213,-0.0016176105,-0.065978885,-0.0776428,-0.029817164,-0.05364877,-0.03439051,-0.074180305,-0.017266631,-0.050818622,-0.03759235,,,,,,,,,,,,,
-0.007930636,-0.0084840655,-0.01038605,-0.039934933,0.020004392,-0.010876358,0.017843187,-0.0248276,0.012305319,-0.025115192,-0.023841321,,,,,,,,,,,,,
-0.02732402,-0.0046241283,-0.1590516,-0.22748989,-0.14674366,-0.12600207,-0.15867442,-0.15052581,-0.06927717,-0.13162398,-0.09162307,,,,,,,,,,,,,
-0.040369093,-0.004401386,-0.2370368,-0.38856658,-0.23112667,-0.19245368,-0.2334379,-0.23021203,-0.08538455,-0.17883682,-0.13097644,,,,,,,,,,,,,
-0.11486238,-0.09210557,-0.12999588,-0.12460965,-0.09829992,-0.07660854,-0.12533331,-0.09796554,-0.11019796,-0.11411762,-0.08149266,,,,,,,,,,,,,
-0.09488481,-0.081882596,-0.15524173,-0.15976411,-0.13165075,-0.12342197,-0.14842308,-0.114223,-0.14734685,-0.14513206,-0.11065191,,,,,,,,,,,,,
-0.050575793,-0.049202323,-0.13462722,-0.11567706,-0.10070944,-0.092577636,-0.11330706,-0.09224665,-0.10248554,-0.10572064,-0.08561021,,,,,,,,,,,,,
-0.024926424,-0.01550895,-0.11394441,-0.07351208,-0.058554947,-0.0429433,-0.07871151,-0.064424455,-0.03477359,-0.032218814,-0.035062492,,,,,,,,,,,,,
-0.050304353,-0.028625011,-0.136433,-0.08730841,-0.061643302,-0.04738617,-0.08323175,-0.07638776,-0.042000234,-0.048196554,-0.023313224,,,,,,,,,,,,,
-0.01810199,-0.012008727,-0.10865176,-0.06568265,-0.029070199,-0.048358977,-0.085253954,-0.075991035,-0.050694346,-0.09365147,-0.04473877,,,,,,,,,,,,,
0.033762634,0.0024638176,-0.009841263,0.04568392,0.024703205,-0.033402324,-0.022079647,-0.030737758,-0.054134667,-0.06881493,-0.031270742,,,,,,,,,,,,,
-0.03936851,-0.038459122,-0.21583617,-0.21636051,-0.14533228,-0.12216312,-0.11877996,-0.17268384,-0.15249974,-0.08794832,-0.12671524,,,,,,,,,,,,,
-0.03177178,-0.03845817,-0.30372077,-0.24967206,-0.23817164,-0.2467156,-0.17632896,-0.2189663,-0.22247982,-0.17968833,-0.17462689,,,,,,,,,,,,,
-0.006614566,-0.015751362,-0.14196968,-0.11793029,-0.12407136,-0.14792967,-0.09441358,-0.11734182,-0.15686929,-0.08512777,-0.10576725,,,,,,,,,,,,,
0.012249231,0.0058971047,-0.04942012,-0.052112937,-0.032869816,-0.035900652,-0.030251265,0.00029069185,-0.042400718,-0.031727076,-0.01986003,,,,,,,,,,,,,
0.0069645643,0.00817138,-0.02047342,0.015322983,-1.9669533e-06,0.0063552856,0.005966842,0.027116358,0.025193155,0.024876237,0.029939353,,,,,,,,,,,,,
-0.038990736,-0.05010742,-0.07676619,-0.07439172,-0.068816006,-0.06414008,-0.053107142,-0.03809327,-0.056424797,-0.044013023,-0.048847616,,,,,,,,,,,,,
-0.044633925,-0.05137378,-0.07325226,-0.075775385,-0.07511318,-0.058777273,-0.051409066,-0.04329431,-0.050683737,-0.043270886,-0.042965055,,,,,,,,,,,,,
-0.10691494,-0.09542602,-0.15418768,-0.1703819,-0.16941857,-0.14304149,-0.09597093,-0.11692071,-0.089460135,-0.09378469,-0.08673447,,,,,,,,,,,,,
-0.1382727,-0.09029609,-0.20305502,-0.19681948,-0.1999082,-0.18169153,-0.108134985,-0.15095943,-0.07404065,-0.15382582,-0.08798152,,,,,,,,,,,,,
-0.0037186742,-0.006583333,-0.18395585,-0.18070328,-0.14856523,-0.10260171,-0.07493764,-0.07011086,-0.036242366,-0.05354947,-0.027862132,,,,,,,,,,,,,
0.023904562,0.0070555806,-0.19914281,-0.16424215,-0.1236341,-0.07177162,-0.042564392,-0.08020532,-0.037304103,-0.06527424,-0.032669783,,,,,,,,,,,,,
0.041421175,0.03015995,-0.03789687,-0.017885387,-0.033738256,-0.013049066,-0.0053282976,-0.0046911836,-0.006324291,0.011823535,0.010167778,,,,,,,,,,,,,
0.051351428,0.037478983,0.014465213,0.029341638,-0.0055589676,0.005775869,0.004337013,0.027826786,0.003302753,0.047930777,0.02647096,,,,,,,,,,,,,
0.091516376,0.09674662,0.08079302,0.05425179,0.061390698,0.09298456,0.08901614,0.09780568,0.09257913,0.0822171,0.109003365,,,,,,,,,,,,,
0.012504697,0.021767735,-0.020555615,-0.012775779,-0.010885656,-0.012636781,-0.002149403,-0.004252255,-0.002739191,0.009756565,0.01796788,,,,,,,,,,,,,
0.050222278,-0.0038226247,-0.018817306,-0.03829789,-0.034117937,0.005244553,0.0011488795,-0.033408344,-0.004942417,-0.032988787,-0.028511107,,,,,,,,,,,,,
-0.018099368,0.023150325,-0.05200261,-0.036082327,-0.042187393,-0.05140215,-0.004252732,-0.057057083,-0.035610497,0.0017652512,-0.015664756,,,,,,,,,,,,,
-0.01826036,-0.021554112,-0.11278576,-0.13091624,-0.09771919,-0.09717536,-0.12987411,-0.14626402,-0.08034861,-0.091929734,-0.080257356,,,,,,,,,,,,,
-0.029695928,-0.020307422,-0.16085178,-0.2723394,-0.1539678,-0.13568836,-0.17118824,-0.18682814,-0.082850456,-0.16098076,-0.1097396,,,,,,,,,,,,,
-0.00970459,-0.008817434,-0.20845169,-0.28837556,-0.19042021,-0.14200968,-0.15299344,-0.16637081,-0.080459,-0.16146457,-0.094561875,,,,,,,,,,,,,
0.014297545,-0.0014055371,-0.2246426,-0.22932798,-0.19868445,-0.12771231,-0.114872694,-0.12893194,-0.07745391,-0.14955944,-0.06718248,,,,,,,,,,,,,
0.0148870945,0.0021156669,-0.1288802,-0.17382365,-0.1421901,-0.098291576,-0.10471821,-0.1154145,-0.065264225,-0.12879491,-0.071252584,,,,,,,,,,,,,
0.011860609,-0.009681761,-0.042630076,-0.07730061,-0.063488364,-0.05278051,-0.070174456,-0.062419355,-0.03912872,-0.08985013,-0.046574295,,,,,,,,,,,,,
-0.00095778704,-0.021349847,-0.0071134567,0.017569304,0.007550299,0.0020020604,-0.0074938536,0.0069132447,0.02653867,-0.011293948,0.004163742,,,,,,,,,,,,,
-0.021372616,-0.013197005,0.011326432,0.018978894,0.019082725,0.017051637,0.0067545176,0.01642412,0.06184548,0.045029044,0.017096043,,,,,,,,,,,,,
-0.033401728,-0.014665902,-0.023746908,-0.042256773,-0.03195387,-0.038193524,-0.04440683,-0.02289021,-0.014964402,0.002052486,-0.016631186,,,,,,,,,,,,,
-0.017191648,-0.009200633,-0.040489197,-0.007497132,-0.0069128275,-0.051442087,-0.0318895,-0.03211969,-0.05695814,-0.03716016,-0.035634995,,,,,,,,,,,,,
-0.02261275,-0.01265341,-0.017757058,-0.06940371,-0.026844025,-0.01817578,-0.060718596,-0.0461666,-0.035079777,-0.03517431,-0.050141513,,,,,,,,,,,,,
-0.022152662,-0.024522245,-0.08427769,-0.0791564,-0.080391765,-0.08782464,-0.077831805,-0.0730325,-0.030295491,-0.020361304,-0.04130888,,,,,,,,,,,,,
0.068210244,0.040748,0.04379618,-0.0069817305,-0.0036412477,-0.018392265,-0.0152391195,0.005183935,-0.0066756606,0.047898352,0.0043447018,,,,,,,,,,,,,
0.03786719,0.026426554,0.0057582855,-0.0010929108,-0.018785834,0.0070688725,-0.006846249,0.046914816,0.041815996,0.033620477,0.012554765,,,,,,,,,,,,,
0.019250572,0.018851995,-0.04084021,-0.03524047,-0.052121818,-0.027801216,-0.037556887,0.033694744,0.021636307,0.0019519329,0.007728696,,,,,,,,,,,,,
-0.06568307,-0.075565815,-0.15099299,-0.12379432,-0.12958717,-0.107244015,-0.08949661,-0.099063456,-0.06247872,-0.06314808,-0.057172596,,,,,,,,,,,,,
-0.069851875,-0.0741235,-0.14755118,-0.13146013,-0.12490541,-0.11297363,-0.077141404,-0.080064535,-0.037368357,-0.058972478,-0.05086434,,,,,,,,,,,,,
-0.03089261,-0.046016097,-0.12263614,-0.10548198,-0.09247023,-0.07803291,-0.05900246,-0.035079718,-0.003916025,-0.023710012,-0.019324958,,,,,,,,,,,,,
-0.005805075,-0.010050952,-0.1393202,-0.11571014,-0.10688251,-0.08062929,-0.080386996,-0.059058785,-0.03599739,-0.029615283,-0.047586203,,,,,,,,,,,,,
-0.054200828,-0.06679559,-0.20983046,-0.1735965,-0.15193331,-0.15640235,-0.11062348,-0.1359868,-0.12587118,-0.11914897,-0.09056395,,,,,,,,,,,,,
0.03733188,0.04123622,0.019512296,-0.010222971,0.010150731,0.013893366,0.026578248,0.04341048,0.011945665,0.03312272,0.02820474,,,,,,,,,,,,,
0.062057495,0.04950428,0.045241237,0.0032708645,0.016947985,0.03758514,0.04103744,0.045161128,0.017848432,0.020768106,0.024739146,,,,,,,,,,,,,
0.04230839,0.021168113,-0.0016341805,-0.028502345,-0.013600886,-0.008189857,0.017255843,-0.0049880147,-0.018588364,-0.018607795,-0.0110292435,,,,,,,,,,,,,
0.052019,0.020025909,-0.027377188,-0.05858183,-0.020122051,-0.0447011,0.013967633,-0.023143768,-0.02657789,0.0047828555,-0.013692498,,,,,,,,,,,,,
0.06777531,0.020585597,0.0030727983,-0.041411877,0.0021697283,-0.03252524,0.037966073,-0.007997453,-0.015781462,0.03309393,-0.012111247,,,,,,,,,,,,,
0.062425256,0.023067355,0.033551455,-0.0055612326,0.021488786,-0.011037946,0.06646007,0.012953103,0.00072330236,0.04177171,0.0076138377,,,,,,,,,,,,,
0.036494255,-0.0014044046,0.07255077,-0.0029743314,0.015304029,0.011187673,0.022387147,0.0006737709,-0.0023298264,0.009280622,0.00883162,,,,,,,,,,,,,
0.031003058,0.008463562,-0.070567966,-0.09404713,-0.076475024,-0.07712728,-0.08931357,-0.13143378,-0.06948674,-0.0916782,-0.07669723,,,,,,,,,,,,,
-0.02724129,0.0052909255,-0.020694435,-0.13107032,-0.08683324,-0.08612937,-0.09029955,-0.09839803,-0.05922872,-0.107171655,-0.0705381,,,,,,,,,,,,,
0.03748715,-0.0063412786,-0.012215495,-0.07307577,-0.032229006,-0.039310455,-0.030274928,-0.053221285,-0.03566873,-0.06643617,-0.038417578,,,,,,,,,,,,,
0.0046225786,-0.0011724234,-0.1108166,-0.17257702,-0.13726985,-0.11297774,-0.16182107,-0.15097249,-0.08463037,-0.09806031,-0.091160715,,,,,,,,,,,,,
-0.0010648966,0.0016793609,-0.13997537,-0.1961686,-0.16186792,-0.13488603,-0.18028218,-0.17909789,-0.09722823,-0.11142683,-0.100967586,,,,,,,,,,,,,
-0.031428814,-0.018916368,-0.119113505,-0.2527073,-0.14813995,-0.12315136,-0.18123972,-0.1814977,-0.086681604,-0.1485005,-0.1154111,,,,,,,,,,,,,
-0.035143793,-0.019435048,-0.0889138,-0.18646866,-0.10510528,-0.08542442,-0.12772596,-0.12589967,-0.06646925,-0.115555644,-0.0862875,,,,,,,,,,,,,
0.0034278631,0.0026355982,-0.07112926,-0.10008025,-0.07839197,-0.071847916,-0.07590699,-0.0734241,-0.05996591,-0.0830006,-0.049765885,,,,,,,,,,,,,
0.011716664,0.0050088167,-0.0618788,-0.0814507,-0.07343429,-0.07970089,-0.06123334,-0.06448966,-0.05152273,-0.07171941,-0.049482167,,,,,,,,,,,,,
0.011760175,-0.0016130209,-0.07022524,-0.07767093,-0.08361709,-0.09154171,-0.05706626,-0.06399292,-0.048357785,-0.07759428,-0.05596912,,,,,,,,,,,,,
-0.0034191012,-0.0045258403,0.03625363,0.06392658,0.04270476,0.026676595,0.038723886,0.027096808,0.036720276,0.020655274,0.023744762,,,,,,,,,,,,,
-0.0155825615,-0.008759677,0.012737989,0.027206838,0.03599578,0.014604092,0.0059075356,0.007624984,0.020688713,0.012935102,0.0094329715,,,,,,,,,,,,,
-0.0008774996,0.0038709044,-0.0017354488,0.024567962,0.022098422,0.07158029,0.014049053,0.01366061,0.010008156,-0.019556522,-0.009453535,,,,,,,,,,,,,
-0.013340771,-0.003209114,0.021121502,-0.040186405,-0.004342854,0.018738627,-0.023107648,-0.010339022,-0.011636913,-0.006725967,-0.0044195056,,,,,,,,,,,,,
-0.013269603,-0.0050447583,0.010833383,-0.04169476,-0.012624562,0.007966697,-0.025754333,-0.014494121,-0.010896981,-0.004435003,-0.0030534267,,,,,,,,,,,,,
0.09606445,0.062508166,0.08423823,0.060646057,0.07057339,0.091499746,0.06128353,0.099886715,0.073666394,0.11296368,0.08613646,,,,,,,,,,,,,
0.07466316,0.042238474,0.024732769,0.03255403,0.03677249,0.050367653,0.052180946,0.07851887,0.06808692,0.09309256,0.076898515,,,,,,,,,,,,,
0.05716765,0.030447483,-0.016718984,-0.006921172,-0.00029677153,0.0045505166,0.0032605529,0.039489925,0.045606554,0.04063064,0.0627749,,,,,,,,,,,,,
0.008452773,0.013754487,-0.0012068152,-0.0022250414,-0.013690293,0.003035307,0.017065823,0.022402585,0.01149559,0.039218366,0.03187716,,,,,,,,,,,,,
0.06678116,0.056775868,0.028781474,0.01808697,0.0013139248,0.014039755,0.04843515,0.043944478,0.015295923,0.058068037,0.04937178,,,,,,,,,,,,,
0.07469231,0.05432874,0.03252828,0.020707011,0.00085252523,0.005731046,0.049872756,0.030274212,0.0032880306,0.03872019,0.03535527,,,,,,,,,,,,,
0.04186529,0.021248639,-0.018897891,-0.048445582,-0.056698382,-0.040476322,-0.010839224,-0.036956966,-0.035345018,-0.0029255748,-0.027836263,,,,,,,,,,,,,
0.035407662,0.012965262,-0.053330123,-0.087240815,-0.09439546,-0.0729717,-0.058027446,-0.08032817,-0.056658864,-0.03161621,-0.07270932,,,,,,,,,,,,,
0.046048284,0.020359397,-0.03686273,-0.03966397,-0.049804747,-0.053039253,-0.02960223,-0.05532813,-0.041084707,-0.02125448,-0.048045814,,,,,,,,,,,,,
0.05021727,0.03205979,-0.050711513,-0.051706314,-0.018621147,-0.041938305,-0.0015302896,-0.03988725,-0.03394991,0.014327884,-0.012737453,,,,,,,,,,,,,
0.049284637,0.02502346,-0.027168095,-0.07229084,-0.019203007,-0.014698923,-0.02019769,-0.033399522,-0.023293614,0.0017909408,-0.010292292,,,,,,,,,,,,,
0.05468613,0.027080894,-0.041573524,-0.08970767,-0.022643745,-0.024256527,-0.05349648,-0.074201226,-0.027519226,-0.07212752,-0.068899155,,,,,,,,,,,,,
0.018716216,0.012991548,-0.040465474,-0.12064749,-0.04609853,-0.036830008,-0.07497251,-0.08536428,-0.042853475,-0.09665179,-0.07460487,,,,,,,,,,,,,
0.003024459,-0.001226604,-0.056426346,-0.08477086,-0.08225483,-0.049225092,-0.0766471,-0.10042894,-0.055212736,-0.09118354,-0.056521893,,,,,,,,,,,,,
0.04496759,-0.0177356,-0.11351377,-0.15673077,-0.1360712,-0.09781927,-0.14443338,-0.13045943,-0.068596244,-0.12488532,-0.08955139,,,,,,,,,,,,,
0.02264607,-0.013665259,-0.16396576,-0.25388956,-0.20512074,-0.15573132,-0.18277133,-0.19269174,-0.11006898,-0.18387085,-0.1310826,,,,,,,,,,,,,
-0.016079903,-0.024802208,-0.14360756,-0.19774568,-0.17668122,-0.10898709,-0.12936985,-0.1387335,-0.06643289,-0.15898591,-0.087320566,,,,,,,,,,,,,
-0.009608209,7.9631805e-05,-0.03622383,-0.03989142,-0.04916352,-0.019649982,-0.03857416,-0.040582597,-0.018624604,-0.03922552,-0.019785583,,,,,,,,,,,,,
-0.0037516356,0.0029574037,-0.0052379966,0.0001077652,-0.025249124,-0.010483623,-0.022194624,-0.016726732,-0.0060029626,-0.015562952,-0.00939846,,,,,,,,,,,,,
0.0059916973,0.0059416294,-0.002190113,0.02165562,0.029110312,0.01128453,0.0068457723,0.010667384,0.011511803,-0.00089251995,0.01088208,,,,,,,,,,,,,
0.004048586,0.0013523698,-0.026132822,-0.0005617738,0.012699604,-0.0144177675,-0.0087867975,-0.005358875,-0.004822135,-0.01199317,-0.0022547245,,,,,,,,,,,,,
0.012995005,-0.00015676022,0.026293278,0.029595017,0.038034737,0.027416766,0.006500244,0.041335523,0.028802752,0.03367877,0.048572898,,,,,,,,,,,,,
0.024960816,-0.003710091,0.013189733,0.015438318,0.0120795965,0.017837405,0.0096232295,0.043014705,0.03621739,0.057359695,0.03161329,,,,,,,,,,,,,
-0.04695958,-0.034723163,-0.08628672,-0.078584135,-0.059061766,-0.073846936,-0.06689364,-0.028352797,-0.02476114,-0.03911704,-0.02794993,,,,,,,,,,,,,
0.018199325,0.015317738,-0.03804332,-0.03523022,-0.004730165,-0.011893392,-0.020673335,-0.015118837,-0.024832904,0.01240015,-0.0027768612,,,,,,,,,,,,,
0.029542685,0.030204892,-0.099867165,-0.13375247,-0.05846131,-0.07621926,-0.07255477,-0.07328355,-0.06330377,-0.030502379,-0.052185893,,,,,,,,,,,,,
0.040233433,0.032308996,-0.09121859,-0.111027956,-0.06840652,-0.07308996,-0.066126525,-0.07450396,-0.046684146,-0.06440294,-0.06296337,,,,,,,,,,,,,
0.067379,0.05473566,0.0051442385,0.020172536,-0.02131176,0.0014702678,-0.0012042522,-0.029880226,-0.0031033754,-0.027223885,-0.028297901,,,,,,,,,,,,,
0.10183257,0.06625539,0.0792405,0.11572772,0.088769555,0.080943406,0.0692873,0.060489297,0.042626083,0.058620274,0.040286183,,,,,,,,,,,,,
0.0922057,0.037327588,-0.06775993,-0.06418681,-0.032459557,-0.02789402,-0.032791674,-0.026828825,-0.00021725893,0.006062925,-0.037816465,,,,,,,,,,,,,
0.077899575,0.023253977,-0.10485023,-0.13088745,-0.087537766,-0.074477494,-0.08051956,-0.06730634,-0.03732705,-0.04136014,-0.07680136,,,,,,,,,,,,,
0.028780878,0.0132802725,-0.13306576,-0.120431006,-0.09613091,-0.03940493,-0.04245299,-0.042758167,-0.015921593,-0.058524728,-0.043808877,,,,,,,,,,,,,
-0.017711401,0.0032383204,-0.14873016,-0.14985132,-0.11884314,-0.08428216,-0.098546505,-0.11883271,-0.057560384,-0.10149449,-0.06080842,,,,,,,,,,,,,
0.021333218,0.007200241,-0.06735289,-0.059443653,-0.056395948,-0.039764524,-0.033747613,-0.07350236,-0.04112774,-0.01668185,-0.031532824,,,,,,,,,,,,,
0.008667231,-0.003527999,-0.021410763,0.038982093,-0.008183837,0.015617013,0.0051430464,-0.014598727,-0.029977918,0.039441586,-0.009024203,,,,,,,,,,,,,
-0.012393594,-0.014010549,-0.026797712,0.06940776,-0.0058311224,0.025021613,-0.00580281,0.0004492402,-0.035606205,0.031078935,-0.015335858,,,,,,,,,,,,,
-0.0113120675,-0.009847581,-0.015108645,0.051144242,0.00814867,0.026367962,0.0018424988,0.008328021,-0.023253798,0.034096718,-0.010780811,,,,,,,,,,,,,
-0.009034216,-0.0060064793,0.0016390085,0.025257468,0.023689866,0.021743178,0.020281255,0.020935535,-0.013684511,0.02793318,0.00016200542,,,,,,,,,,,,,
-0.0045024753,-0.010116339,-0.00878644,0.0054086447,0.0016987324,-0.0025052428,0.02157104,0.010991156,-0.025438547,-0.01419121,0.0017117262,,,,,,,,,,,,,
-0.0014437437,-0.010892928,-0.054901004,-0.02665782,-0.039703727,-0.042582154,-0.014663994,-0.011586487,-0.044080675,-0.0324232,-0.020691395,,,,,,,,,,,,,
0.0059049726,-0.00054705143,-0.046953738,-0.027104974,-0.032447457,-0.05490297,-0.016425848,-0.024816692,-0.02351743,-0.018517494,-0.006947994,,,,,,,,,,,,,
0.008591592,-0.00906986,-0.0059259534,-0.002254486,0.019799948,-0.0072110295,-0.0058860183,0.011264265,0.0024071336,-0.0007984638,0.015323043,,,,,,,,,,,,,
0.027665198,-0.0017451644,0.011963785,0.017384589,0.044888377,0.007996261,0.008343637,0.04007107,0.023871481,0.02374357,0.045295894,,,,,,,,,,,,,
0.05399394,0.025549233,0.00814265,0.0078074336,-0.005743265,0.0087195635,0.012490392,0.05426812,0.024806082,0.065739155,0.029071987,,,,,,,,,,,,,
-0.0030283928,-0.049008727,-0.11369723,-0.09168732,-0.105956614,-0.07670289,-0.08219075,-0.044888377,-0.04584539,-0.04043877,-0.03750354,,,,,,,,,,,,,
0.010337532,0.022363484,-0.13661462,-0.14302725,-0.1514163,-0.13344055,-0.14047343,-0.11970121,-0.09571546,-0.10915965,-0.09515518,,,,,,,,,,,,,
0.025289118,0.03701365,-0.08760309,-0.07420331,-0.12742329,-0.0954653,-0.10738325,-0.09679669,-0.07371563,-0.089830756,-0.078778744,,,,,,,,,,,,,
0.04470706,0.061267853,-0.06531513,-0.051502705,-0.052772284,-0.06021619,-0.07344383,-0.07169753,-0.05663389,-0.07133585,-0.05802965,,,,,,,,,,,,,
0.022252917,0.032271206,-0.15272546,-0.14557481,-0.13514745,-0.1219725,-0.1217891,-0.12017292,-0.06588346,-0.07251096,-0.09774387,,,,,,,,,,,,,
0.016219676,0.026233315,-0.21330106,-0.2379266,-0.19814843,-0.17657381,-0.1745305,-0.16191393,-0.11679447,-0.13332933,-0.14260542,,,,,,,,,,,,,
-0.0010878444,0.015601277,-0.30902645,-0.28352758,-0.20582443,-0.13253748,-0.11843914,-0.12750846,-0.07530892,-0.12975085,-0.102588,,,,,,,,,,,,,
-0.013073742,0.009566784,-0.32178178,-0.2879317,-0.1965102,-0.12730497,-0.117014766,-0.13633442,-0.075211585,-0.13155007,-0.09312284,,,,,,,,,,,,,
0.009326935,0.02349776,-0.24683115,-0.23327065,-0.16055661,-0.08540434,-0.072321534,-0.11703235,-0.057716668,-0.07907969,-0.060254335,,,,,,,,,,,,,
0.024825037,0.018019617,-0.16427505,-0.12018973,-0.1279105,-0.062078357,-0.07071537,-0.10912818,-0.06468344,-0.04866457,-0.04660076,,,,,,,,,,,,,
0.008296907,-0.00035256147,-0.08154577,-0.009162605,-0.073405564,-0.028944135,-0.04109931,-0.07290965,-0.060661435,-0.017254353,-0.041021645,,,,,,,,,,,,,
-0.002959907,-0.00752455,-0.021369994,0.027409315,-0.013820648,0.0083863735,0.022996664,-0.026060402,-0.04202813,0.009957194,-0.01837492,,,,,,,,,,,,,
