fire_year,recovery_years,frp_intensity,burned_area_size,burn_history_years
2006.0,15.0,68.65184326171875,4556.695808602225,19.0
2006.0,15.0,170.63809814453126,6075.594411469633,19.0
2006.0,15.0,185.227392578125,6075.594411469633,19.0
2006.0,19.0,186.30908203125,6075.594411469633,19.0
2006.0,19.0,186.48778076171877,6075.594411469633,19.0
2006.0,19.0,188.2406982421875,6075.594411469633,19.0
2006.0,15.0,188.50383300781252,6075.594411469633,19.0
2006.0,15.0,188.50383300781252,6075.594411469633,19.0
2006.0,15.0,188.50383300781252,6075.594411469633,19.0
2006.0,15.0,188.50383300781252,6075.594411469633,19.0
2006.0,15.0,188.9,6075.594411469633,19.0
2006.0,15.0,188.9,6075.594411469633,19.0
2006.0,15.0,188.9,6075.594411469633,19.0
2006.0,15.0,188.9,6075.594411469633,19.0
2006.0,15.0,188.9,4556.695808602225,19.0
2006.0,15.0,26.60492858886719,21866.080862693543,-1.0
2006.0,15.0,28.6,21866.080862693543,-1.0
2006.0,15.0,28.6,21866.080862693543,-1.0
2006.0,15.0,26.413925170898438,21866.080862693543,-1.0
2006.0,15.0,28.5084228515625,21866.080862693543,-1.0
2006.0,15.0,28.6,21866.080862693543,-1.0
2006.0,15.0,28.6,21866.080862693543,-1.0
2006.0,19.0,54.59865112304688,10933.040431346772,1.0
2006.0,19.0,69.73004760742188,21866.080862693543,19.0
2006.0,19.0,72.0,21866.080862693543,19.0
2006.0,19.0,72.0,21866.080862693543,19.0
2006.0,15.0,17.222195434570313,21866.080862693543,-1.0
2006.0,15.0,27.116201782226565,21866.080862693543,-1.0
2006.0,15.0,28.6,21866.080862693543,-1.0
2006.0,15.0,28.6,21866.080862693543,-1.0
2006.0,15.0,28.6,21866.080862693543,-1.0
2006.0,19.0,28.6,21866.080862693543,-1.0
2006.0,19.0,127.51704101562501,21866.080862693543,19.0
2006.0,15.0,127.51704101562501,21866.080862693543,19.0
2006.0,15.0,128.21143798828126,21866.080862693543,19.0
2006.0,15.0,128.31561279296875,21866.080862693543,19.0
2006.0,19.0,79.34569702148438,21866.080862693543,19.0
2006.0,15.0,30.01479187011719,21866.080862693543,-1.0
2006.0,15.0,28.723132324218753,21866.080862693543,-1.0
2006.0,19.0,28.79122314453125,21866.080862693543,-1.0
2006.0,19.0,37.853936767578126,21866.080862693543,-1.0
2006.0,19.0,39.21295776367188,21866.080862693543,-1.0
2006.0,19.0,39.21295776367188,21866.080862693543,-1.0
2006.0,19.0,68.3,16399.561141230486,19.0
2006.0,19.0,70.6881591796875,21866.080862693543,19.0
2006.0,19.0,123.09176025390626,21866.080862693543,19.0
2006.0,15.0,130.9,21866.080862693543,19.0
2006.0,15.0,130.9,21866.080862693543,19.0
2006.0,15.0,130.9,21866.080862693543,19.0
2006.0,15.0,128.65294189453127,21866.080862693543,19.0
2006.0,19.0,128.315869140625,21866.080862693543,19.0
2006.0,19.0,79.34523315429688,21866.080862693543,19.0
2006.0,19.0,42.18577575683594,10933.040431346772,-1.0
2006.0,19.0,30.54560241699219,10933.040431346772,-1.0
2006.0,19.0,29.215856933593752,21866.080862693543,-1.0
2006.0,19.0,29.278216552734378,16399.561141230486,-1.0
2006.0,19.0,230.08767089843752,21866.080862693543,19.0
2006.0,19.0,254.363134765625,21866.080862693543,19.0
2006.0,19.0,254.363134765625,21866.080862693543,19.0
2006.0,19.0,256.7510498046875,21866.080862693543,19.0
2006.0,19.0,257.109326171875,21866.080862693543,19.0
2006.0,15.0,257.109326171875,21866.080862693543,19.0
2006.0,19.0,257.109326171875,21866.080862693543,19.0
2006.0,19.0,80.18324584960938,21866.080862693543,19.0
2006.0,19.0,51.397741699218756,21866.080862693543,19.0
2006.0,19.0,51.06072692871094,5466.520215673386,-1.0
2006.0,19.0,76.83601074218751,21866.080862693543,19.0
2006.0,17.0,238.62607421875,21866.080862693543,19.0
2006.0,17.0,262.90000000000003,21866.080862693543,19.0
2006.0,19.0,254.7831787109375,21866.080862693543,19.0
2006.0,19.0,253.5656494140625,21866.080862693543,19.0
2006.0,19.0,76.63697509765625,16399.561141230486,-1.0
2006.0,19.0,254.36484375,21866.080862693543,19.0
2006.0,19.0,261.7864990234375,21866.080862693543,19.0
2006.0,19.0,262.90000000000003,21866.080862693543,19.0
2006.0,19.0,353.79147949218753,21866.080862693543,19.0
2006.0,19.0,354.97629394531253,21866.080862693543,19.0
2006.0,19.0,354.97629394531253,21866.080862693543,19.0
2006.0,19.0,346.8601806640625,21866.080862693543,-1.0
2006.0,19.0,262.90000000000003,21866.080862693543,19.0
2006.0,17.0,262.90000000000003,21866.080862693543,19.0
2006.0,17.0,266.2100830078125,21866.080862693543,19.0
2006.0,17.0,266.7066650390625,21866.080862693543,19.0
2006.0,19.0,338.8741455078125,21866.080862693543,19.0
2006.0,19.0,350.0622802734375,21866.080862693543,19.0
2006.0,19.0,358.01523437500003,21866.080862693543,19.0
2006.0,19.0,359.20000000000005,16399.561141230486,19.0
2006.0,19.0,380.79313964843755,21866.080862693543,19.0
2006.0,19.0,380.79313964843755,21866.080862693543,19.0
2006.0,19.0,380.79313964843755,21866.080862693543,19.0
2006.0,19.0,350.446240234375,21866.080862693543,19.0
2006.0,19.0,349.2034912109375,21866.080862693543,19.0
2006.0,19.0,349.70000000000005,21866.080862693543,19.0
2006.0,19.0,233.99394531250002,21866.080862693543,19.0
2006.0,15.0,58.5,21866.080862693543,19.0
2006.0,19.0,78.80000000000001,21866.080862693543,19.0
2006.0,19.0,90.51997070312501,21866.080862693543,19.0
2006.0,19.0,92.2784912109375,21866.080862693543,19.0
2006.0,19.0,347.85498046875,21866.080862693543,19.0
2006.0,19.0,386.20000000000005,21866.080862693543,19.0
2006.0,11.0,0.0,0.0,-1.0
2006.0,11.0,0.0,0.0,-1.0
2006.0,15.0,91.73172607421876,21866.080862693543,19.0
2006.0,15.0,91.82330322265625,21866.080862693543,19.0
2006.0,15.0,91.82330322265625,21866.080862693543,19.0
2006.0,15.0,93.44338378906251,21866.080862693543,19.0
2006.0,15.0,93.68660278320313,21866.080862693543,19.0
2006.0,15.0,93.68660278320313,21866.080862693543,19.0
2006.0,15.0,93.68660278320313,21866.080862693543,19.0
2006.0,19.0,79.47023315429688,21866.080862693543,19.0
2006.0,19.0,78.22630615234375,21866.080862693543,19.0
2006.0,19.0,181.40308837890626,21866.080862693543,19.0
2006.0,15.0,196.8854736328125,21866.080862693543,19.0
2006.0,15.0,196.8854736328125,21866.080862693543,19.0
2006.0,15.0,118.56636962890626,21866.080862693543,19.0
2006.0,15.0,118.53432617187501,21866.080862693543,19.0
2006.0,19.0,115.6365966796875,21866.080862693543,19.0
2006.0,19.0,114.93807373046876,21866.080862693543,19.0
2006.0,11.0,0.0,0.0,-1.0
2006.0,11.0,0.0,0.0,-1.0
2006.0,19.0,84.66560058593751,21866.080862693543,19.0
2006.0,19.0,95.30000000000001,21866.080862693543,19.0
2006.0,19.0,95.30000000000001,21866.080862693543,19.0
2006.0,15.0,95.30000000000001,21866.080862693543,19.0
2006.0,15.0,95.30000000000001,21866.080862693543,19.0
2006.0,15.0,95.30000000000001,21866.080862693543,19.0
2006.0,15.0,94.64820556640626,21866.080862693543,19.0
2006.0,19.0,78.2,21866.080862693543,19.0
2006.0,19.0,78.2,21866.080862693543,19.0
2006.0,19.0,82.93045043945312,21866.080862693543,19.0
2006.0,15.0,83.64028930664062,21866.080862693543,19.0
2006.0,15.0,186.81859130859377,21866.080862693543,19.0
2006.0,15.0,198.17047119140625,21866.080862693543,19.0
2006.0,15.0,119.63674316406251,21866.080862693543,19.0
2006.0,19.0,107.85450439453126,21866.080862693543,19.0
2006.0,19.0,193.2058837890625,21866.080862693543,19.0
2006.0,19.0,196.452978515625,21866.080862693543,19.0
2006.0,19.0,196.94049072265625,21866.080862693543,19.0
2006.0,15.0,95.30000000000001,21866.080862693543,19.0
2006.0,15.0,95.30000000000001,21866.080862693543,19.0
2006.0,19.0,81.08342895507813,21866.080862693543,19.0
2006.0,19.0,78.29782104492188,21866.080862693543,19.0
2006.0,19.0,78.2,21866.080862693543,19.0
2006.0,19.0,119.18758544921876,21866.080862693543,19.0
2006.0,19.0,125.33900146484376,21866.080862693543,19.0
2006.0,19.0,125.33900146484376,21866.080862693543,19.0
2006.0,19.0,89.08980102539063,21866.080862693543,19.0
2006.0,15.0,83.650146484375,21866.080862693543,19.0
2006.0,15.0,201.590283203125,21866.080862693543,19.0
2006.0,15.0,202.3,21866.080862693543,19.0
2006.0,15.0,202.3,21866.080862693543,19.0
2006.0,19.0,198.7095458984375,21866.080862693543,19.0
2006.0,19.0,198.17088623046877,21866.080862693543,19.0
2006.0,19.0,197.95743408203126,21866.080862693543,19.0
2006.0,19.0,197.9254150390625,21866.080862693543,19.0
2006.0,19.0,201.60000000000002,21866.080862693543,19.0
2006.0,19.0,201.60000000000002,21866.080862693543,19.0
2006.0,19.0,201.60000000000002,21866.080862693543,19.0
2006.0,15.0,95.30000000000001,21866.080862693543,19.0
2006.0,15.0,95.30000000000001,21866.080862693543,19.0
2006.0,19.0,94.64833374023438,21866.080862693543,19.0
2006.0,19.0,94.55052490234375,21866.080862693543,19.0
2006.0,19.0,80.333740234375,21866.080862693543,19.0
2006.0,19.0,80.07880249023438,21866.080862693543,19.0
2006.0,19.0,80.36077880859375,21866.080862693543,19.0
2006.0,19.0,121.34896240234376,21866.080862693543,19.0
2006.0,19.0,125.83839111328126,21866.080862693543,19.0
2006.0,15.0,89.08936767578126,21866.080862693543,19.0
2006.0,15.0,187.530029296875,21866.080862693543,19.0
2006.0,15.0,202.3,21866.080862693543,19.0
2006.0,19.0,202.3,21866.080862693543,19.0
2006.0,19.0,202.3,21866.080862693543,19.0
2006.0,19.0,202.3,21866.080862693543,19.0
2006.0,19.0,202.3,21866.080862693543,19.0
2006.0,11.0,81.83234863281251,21866.080862693543,-1.0
2006.0,19.0,66.97890014648438,21866.080862693543,-1.0
2006.0,19.0,15.993716430664064,21866.080862693543,-1.0
2006.0,11.0,26.59400329589844,2874.6351492268077,-1.0
2006.0,19.0,196.94143066406252,21866.080862693543,19.0
2006.0,19.0,196.94143066406252,21866.080862693543,19.0
2006.0,19.0,200.99183349609376,21866.080862693543,19.0
2006.0,19.0,201.60000000000002,21866.080862693543,19.0
2006.0,19.0,201.60000000000002,21866.080862693543,19.0
2006.0,19.0,384.82988281250005,21866.080862693543,19.0
2006.0,19.0,384.82988281250005,21866.080862693543,19.0
2006.0,19.0,384.82988281250005,21866.080862693543,19.0
2006.0,19.0,398.7972412109375,21866.080862693543,19.0
2006.0,19.0,400.2420166015625,21866.080862693543,19.0
2006.0,19.0,400.14421386718755,21866.080862693543,19.0
2006.0,19.0,253.235302734375,21866.080862693543,19.0
2006.0,19.0,233.3486083984375,21866.080862693543,19.0
2006.0,19.0,238.67104492187502,21866.080862693543,19.0
2006.0,19.0,239.4697265625,21866.080862693543,19.0
2006.0,19.0,239.4697265625,21866.080862693543,19.0
2006.0,19.0,243.98161621093752,21866.080862693543,19.0
2006.0,11.0,164.8730224609375,21866.080862693543,-1.0
2006.0,11.0,155.64332275390626,21866.080862693543,-1.0
2006.0,11.0,155.0689208984375,21866.080862693543,-1.0
2006.0,19.0,50.77552795410156,3832.8467008989683,-1.0
2006.0,19.0,49.76772766113282,958.2116752247421,-1.0
2006.0,19.0,131.9257568359375,2874.6351492268077,-1.0
2006.0,19.0,144.4703369140625,3832.8467008989683,-1.0
2006.0,11.0,144.50517578125002,3832.8467008989683,-1.0
2006.0,11.0,57.023834228515625,3832.8467008989683,-1.0
2006.0,11.0,43.736401367187504,3832.8467008989683,-1.0
2006.0,11.0,43.70956115722657,3832.8467008989683,-1.0
2006.0,19.0,185.04561767578127,21866.080862693543,19.0
2006.0,19.0,201.60000000000002,21866.080862693543,19.0
2006.0,19.0,201.60000000000002,21866.080862693543,19.0
2006.0,19.0,201.60000000000002,21866.080862693543,19.0
2006.0,19.0,201.60000000000002,21866.080862693543,19.0
2006.0,19.0,201.60000000000002,21866.080862693543,19.0
2006.0,19.0,201.60000000000002,21866.080862693543,19.0
2006.0,19.0,373.5771728515625,21866.080862693543,19.0
2006.0,19.0,398.1,21866.080862693543,19.0
2006.0,19.0,398.1,21866.080862693543,19.0
2006.0,19.0,398.7401123046875,21866.080862693543,19.0
2006.0,19.0,398.836181640625,21866.080862693543,19.0
2006.0,19.0,412.80375976562505,21866.080862693543,19.0
2006.0,19.0,408.1673583984375,21866.080862693543,19.0
2006.0,19.0,260.2458740234375,21866.080862693543,19.0
2006.0,19.0,238.52006835937502,21866.080862693543,19.0
2006.0,19.0,238.5680908203125,21866.080862693543,19.0
2006.0,19.0,245.5520751953125,21866.080862693543,19.0
2006.0,19.0,246.60000000000002,21866.080862693543,19.0
2006.0,19.0,246.60000000000002,21866.080862693543,7.0
2006.0,19.0,244.91201171875002,21866.080862693543,7.0
2006.0,19.0,55.662744140625,3832.8467008989683,-1.0
2006.0,11.0,55.429443359375,3832.8467008989683,-1.0
2006.0,11.0,137.5886962890625,3832.8467008989683,-1.0
2006.0,11.0,145.8908447265625,3832.8467008989683,-1.0
2006.0,11.0,145.29010009765625,3832.8467008989683,12.0
2006.0,19.0,545.921875,21866.080862693543,19.0
2006.0,19.0,545.921875,21866.080862693543,19.0
2006.0,19.0,545.921875,21866.080862693543,19.0
2006.0,19.0,545.921875,21866.080862693543,19.0
2006.0,19.0,545.921875,21866.080862693543,19.0
2006.0,19.0,545.921875,21866.080862693543,19.0
2006.0,19.0,423.87700195312505,21866.080862693543,19.0
2006.0,19.0,413.04013671875003,21866.080862693543,19.0
2006.0,19.0,414.16391601562503,21866.080862693543,19.0
2006.0,19.0,414.803955078125,21866.080862693543,19.0
2006.0,19.0,414.90000000000003,21866.080862693543,19.0
2006.0,19.0,358.828857421875,21866.080862693543,19.0
2006.0,19.0,357.8186279296875,21866.080862693543,19.0
2006.0,19.0,358.138671875,21866.080862693543,19.0
2006.0,19.0,261.15810546875,21866.080862693543,19.0
2006.0,19.0,246.60000000000002,21866.080862693543,7.0
2006.0,19.0,246.60000000000002,21866.080862693543,7.0
2006.0,11.0,162.61812744140627,3832.8467008989683,-1.0
2006.0,11.0,87.364013671875,3832.8467008989683,-1.0
2006.0,11.0,77.22659912109376,3832.8467008989683,-1.0
2006.0,11.0,77.39794921875,3832.8467008989683,-1.0
2006.0,19.0,77.43161010742188,3832.8467008989683,-1.0
2006.0,19.0,122.63251953125001,3832.8467008989683,-1.0
2006.0,19.0,366.63754882812503,21866.080862693543,19.0
2006.0,19.0,536.2323730468751,21866.080862693543,19.0
2006.0,19.0,561.7,21866.080862693543,19.0
2006.0,19.0,561.7,21866.080862693543,19.0
2006.0,19.0,561.7,21866.080862693543,19.0
2006.0,19.0,561.7,21866.080862693543,19.0
2006.0,19.0,561.7,21866.080862693543,19.0
2006.0,19.0,556.1080078125,21866.080862693543,19.0
2006.0,19.0,555.26845703125,21866.080862693543,19.0
2006.0,19.0,433.22177734375003,21866.080862693543,19.0
2006.0,19.0,414.90000000000003,21866.080862693543,19.0
2006.0,19.0,414.90000000000003,21866.080862693543,19.0
2006.0,19.0,414.90000000000003,21866.080862693543,19.0
2006.0,19.0,414.90000000000003,21866.080862693543,19.0
2006.0,19.0,414.90000000000003,21866.080862693543,19.0
2006.0,19.0,414.90000000000003,21866.080862693543,19.0
2006.0,19.0,414.90000000000003,21866.080862693543,19.0
2006.0,19.0,414.90000000000003,21866.080862693543,19.0
2006.0,19.0,412.934326171875,21866.080862693543,19.0
2006.0,19.0,412.639306640625,21866.080862693543,19.0
2006.0,19.0,369.7376953125,21866.080862693543,19.0
2006.0,11.0,2.063521194458008,0.0,-1.0
2006.0,11.0,51.6910400390625,1916.4233504494841,-1.0
2006.0,11.0,52.379284667968754,3832.8467008989683,-1.0
2006.0,11.0,149.1319091796875,3832.8467008989683,-1.0
2006.0,11.0,163.63505859375002,3832.8467008989683,-1.0
2006.0,11.0,88.37983398437501,3832.8467008989683,-1.0
2006.0,11.0,77.10000000000001,3832.8467008989683,-1.0
2006.0,11.0,77.10000000000001,3832.8467008989683,-1.0
2006.0,19.0,77.10000000000001,3832.8467008989683,-1.0
2006.0,19.0,469.863720703125,21866.080862693543,19.0
2006.0,19.0,550.81572265625,21866.080862693543,19.0
2006.0,19.0,552.7633789062501,21866.080862693543,19.0
2006.0,19.0,561.7,10933.040431346772,19.0
2006.0,19.0,561.7,21866.080862693543,19.0
2006.0,19.0,561.7,21866.080862693543,19.0
2006.0,19.0,434.06123046875,21866.080862693543,19.0
2006.0,19.0,414.90000000000003,21866.080862693543,19.0
2006.0,19.0,414.90000000000003,21866.080862693543,19.0
2006.0,19.0,414.90000000000003,21866.080862693543,19.0
2006.0,19.0,414.90000000000003,21866.080862693543,19.0
2006.0,19.0,502.53017578125,21866.080862693543,19.0
2006.0,19.0,515.68271484375,21866.080862693543,19.0
2006.0,19.0,515.68271484375,21866.080862693543,19.0
2006.0,19.0,515.68271484375,21866.080862693543,19.0
2006.0,19.0,515.68271484375,21866.080862693543,19.0
2006.0,19.0,385.14873046875005,21866.080862693543,19.0
2006.0,19.0,363.59494628906253,21866.080862693543,19.0
2006.0,19.0,363.3,21866.080862693543,19.0
2006.0,19.0,363.3,21866.080862693543,19.0
2006.0,11.0,153.14683837890627,3832.8467008989683,-1.0
2006.0,11.0,166.911865234375,3832.8467008989683,-1.0
2006.0,11.0,167.60000000000002,3832.8467008989683,-1.0
2006.0,11.0,102.94991455078126,3832.8467008989683,-1.0
2006.0,11.0,93.25966186523438,3832.8467008989683,-1.0
2006.0,11.0,93.25966186523438,3832.8467008989683,-1.0
2006.0,11.0,93.25966186523438,3832.8467008989683,-1.0
2006.0,11.0,93.25966186523438,3832.8467008989683,-1.0
2006.0,11.0,93.25966186523438,3832.8467008989683,-1.0
2006.0,11.0,93.31680908203126,3832.8467008989683,-1.0
2006.0,11.0,93.32537231445313,3832.8467008989683,12.0
2006.0,19.0,47.68408203125,360.6064331358139,-1.0
2006.0,19.0,53.451184082031254,480.8085775144186,-1.0
2006.0,19.0,53.451184082031254,480.8085775144186,-1.0
2006.0,19.0,16.06294860839844,480.8085775144186,-1.0
2006.0,19.0,16.088751220703127,21866.080862693543,19.0
2006.0,19.0,37.93627624511719,21866.080862693543,19.0
2006.0,19.0,41.05055541992188,21866.080862693543,19.0
2006.0,19.0,493.720947265625,21866.080862693543,19.0
2006.0,19.0,414.90000000000003,21866.080862693543,19.0
2006.0,19.0,414.90000000000003,21866.080862693543,19.0
2006.0,19.0,418.914306640625,21866.080862693543,19.0
2006.0,19.0,419.516796875,16399.561141230486,19.0
2006.0,19.0,507.14824218750005,10933.040431346772,19.0
2006.0,19.0,513.422998046875,21866.080862693543,19.0
2006.0,19.0,382.8870361328125,21866.080862693543,19.0
2006.0,19.0,363.3,21866.080862693543,19.0
2006.0,19.0,363.3,21866.080862693543,19.0
2006.0,11.0,97.223876953125,3832.8467008989683,-1.0
2006.0,11.0,158.42617187500002,3832.8467008989683,-1.0
2006.0,11.0,164.79635009765627,3832.8467008989683,-1.0
2006.0,11.0,164.37612304687502,3832.8467008989683,-1.0
2006.0,11.0,103.172900390625,3832.8467008989683,-1.0
2006.0,11.0,94.0,3832.8467008989683,-1.0
2006.0,11.0,94.0,3832.8467008989683,12.0
2006.0,11.0,94.0,3832.8467008989683,12.0
2006.0,11.0,94.0,3832.8467008989683,12.0
2006.0,11.0,94.0,3832.8467008989683,12.0
2006.0,19.0,10.790157318115234,480.8085775144186,-1.0
2006.0,19.0,11.054344940185548,480.8085775144186,-1.0
2006.0,19.0,50.13326416015625,120.20214437860464,-1.0
2006.0,19.0,17.295620727539063,21866.080862693543,19.0
2006.0,19.0,135.40223388671876,10933.040431346772,19.0
2006.0,19.0,135.40223388671876,10933.040431346772,19.0
2006.0,19.0,311.2826171875,16399.561141230486,19.0
2006.0,11.0,795.15078125,2874.6351492268077,-1.0
2006.0,11.0,899.9171875000001,3832.8467008989683,-1.0
2006.0,11.0,900.33740234375,3832.8467008989683,-1.0
2006.0,11.0,201.90579833984376,3832.8467008989683,-1.0
2006.0,11.0,94.42015991210938,3832.8467008989683,-1.0
2006.0,11.0,94.0,3832.8467008989683,-1.0
2006.0,11.0,94.0,3832.8467008989683,12.0
2006.0,11.0,94.0,3832.8467008989683,12.0
2006.0,11.0,94.0,3832.8467008989683,12.0
2006.0,11.0,831.943359375,2874.6351492268077,-1.0
2006.0,11.0,901.91201171875,3832.8467008989683,-1.0
2006.0,11.0,897.117578125,1916.4233504494841,12.0
2006.0,11.0,198.67564697265627,3832.8467008989683,12.0
2006.0,19.0,0.0,0.0,-1.0
2006.0,19.0,7.1719100952148445,15506.186030650924,-1.0
2006.0,19.0,0.285190749168396,15506.186030650924,-1.0
2006.0,19.0,6.562892913818359,15506.186030650924,-1.0
2006.0,19.0,8.758654785156251,15506.186030650924,-1.0
2006.0,19.0,50.800000000000004,15506.186030650924,-1.0
2006.0,19.0,49.853118896484375,15506.186030650924,-1.0
2006.0,19.0,106.52774658203126,15506.186030650924,-1.0
2006.0,19.0,106.52774658203126,15506.186030650924,-1.0
2006.0,19.0,85.28184814453125,15506.186030650924,-1.0
2006.0,19.0,82.0885498046875,15506.186030650924,-1.0
2006.0,19.0,119.01893310546876,15506.186030650924,8.0
2006.0,19.0,119.07720947265625,15506.186030650924,8.0
2006.0,19.0,28.62643737792969,15506.186030650924,8.0
2006.0,17.0,39.775537109375,15506.186030650924,-1.0
2006.0,17.0,102.04102172851563,15506.186030650924,-1.0
2006.0,17.0,110.41533203125,15506.186030650924,-1.0
2006.0,17.0,110.267333984375,15506.186030650924,-1.0
2006.0,17.0,88.73595581054688,15506.186030650924,-1.0
2006.0,19.0,85.5,15506.186030650924,-1.0
2006.0,19.0,85.5,15506.186030650924,-1.0
2006.0,19.0,86.89529418945312,15506.186030650924,8.0
2006.0,19.0,87.10496826171875,15506.186030650924,8.0
2006.0,19.0,117.61546630859375,15506.186030650924,8.0
2006.0,17.0,118.0634765625,15506.186030650924,8.0
2006.0,17.0,117.441943359375,15506.186030650924,8.0
2006.0,17.0,97.35343627929689,15506.186030650924,-1.0
2006.0,17.0,110.97203369140625,15506.186030650924,-1.0
2006.0,17.0,111.4,15506.186030650924,-1.0
2006.0,17.0,265.7774658203125,15506.186030650924,-1.0
2006.0,17.0,287.9951904296875,15506.186030650924,-1.0
2006.0,17.0,826.7189453125001,15506.186030650924,-1.0
2006.0,19.0,907.7029296875,15506.186030650924,-1.0
2006.0,19.0,907.7029296875,15506.186030650924,-1.0
2006.0,19.0,223.4201416015625,15506.186030650924,8.0
2006.0,19.0,121.9903564453125,15506.186030650924,8.0
2006.0,17.0,122.2,15506.186030650924,8.0
2006.0,17.0,23.12562255859375,15506.186030650924,-1.0
2006.0,17.0,28.476455688476562,15506.186030650924,-1.0
2006.0,17.0,28.968948364257812,15506.186030650924,-1.0
2006.0,17.0,100.6293212890625,15506.186030650924,-1.0
2006.0,15.0,64.2745361328125,0.0,-1.0
2006.0,15.0,52.29437255859375,0.0,-1.0
2006.0,15.0,50.50141906738281,0.0,-1.0
2006.0,15.0,50.50141906738281,3654.2294519701695,-1.0
2006.0,19.0,50.50141906738281,4872.305935960226,-1.0
2006.0,15.0,50.50141906738281,4872.305935960226,-1.0
2006.0,15.0,50.50141906738281,4872.305935960226,-1.0
2006.0,15.0,62.7,2436.152967980113,-1.0
2006.0,15.0,63.91157836914063,4872.305935960226,-1.0
2006.0,15.0,90.71523437500001,4872.305935960226,-1.0
2006.0,15.0,70.07883911132812,4872.305935960226,-1.0
2006.0,15.0,66.57317504882813,4872.305935960226,-1.0
2006.0,15.0,54.59284057617188,4872.305935960226,-1.0
2006.0,15.0,52.800000000000004,4872.305935960226,-1.0
2006.0,19.0,52.800000000000004,4872.305935960226,-1.0
2006.0,15.0,52.800000000000004,4872.305935960226,-1.0
2006.0,15.0,62.34464721679688,4872.305935960226,-1.0
2006.0,15.0,78.09077148437501,4872.305935960226,-1.0
2006.0,15.0,80.39478759765626,4872.305935960226,-1.0
2006.0,15.0,80.39478759765626,4872.305935960226,-1.0
2006.0,15.0,68.74754028320312,4872.305935960226,-1.0
2006.0,15.0,68.21560668945312,4872.305935960226,-1.0
2006.0,15.0,68.39693603515626,4872.305935960226,-1.0
2006.0,15.0,68.39693603515626,4872.305935960226,-1.0
2006.0,15.0,67.35581665039062,4872.305935960226,-1.0
2006.0,15.0,63.95532836914063,4872.305935960226,-1.0
2006.0,15.0,62.924572753906254,4872.305935960226,-1.0
2006.0,15.0,62.842987060546875,4872.305935960226,-1.0
2006.0,15.0,54.10719604492188,4872.305935960226,-1.0
2006.0,15.0,80.59071044921876,4872.305935960226,-1.0
2006.0,15.0,68.94329223632813,4872.305935960226,-1.0
2006.0,15.0,67.2,4872.305935960226,-1.0
2006.0,15.0,67.2,4872.305935960226,-1.0
2006.0,15.0,67.05236206054688,4872.305935960226,-1.0
2006.0,15.0,67.03026733398438,4872.305935960226,-1.0
2006.0,15.0,63.785546875,4872.305935960226,-1.0
2006.0,15.0,62.9025146484375,4872.305935960226,-1.0
2006.0,15.0,62.895825195312504,4872.305935960226,-1.0
2006.0,15.0,732.280322265625,65050.0427491932,19.0
2006.0,15.0,2218.2800781250003,65050.0427491932,19.0
2006.0,15.0,2431.71796875,65050.0427491932,19.0
2006.0,15.0,2430.3234375,65050.0427491932,19.0
2006.0,19.0,2430.3234375,65050.0427491932,19.0
2006.0,19.0,2430.3234375,65050.0427491932,19.0
2006.0,19.0,2430.3234375,65050.0427491932,19.0
2006.0,19.0,2430.3234375,65050.0427491932,19.0
2006.0,19.0,2430.3234375,65050.0427491932,19.0
2006.0,19.0,944.2633789062501,48787.5340387362,19.0
2006.0,19.0,718.443896484375,16262.5106872983,19.0
2006.0,15.0,527.396337890625,0.0,19.0
2006.0,15.0,549.2567871093751,32525.0213745966,19.0
2006.0,15.0,721.1131347656251,65050.0427491932,19.0
2006.0,15.0,814.22841796875,65050.0427491932,19.0
2006.0,15.0,824.35048828125,65050.0427491932,19.0
2006.0,15.0,2310.372265625,65050.0427491932,19.0
2006.0,15.0,2533.1000000000004,65050.0427491932,19.0
2006.0,15.0,2533.1000000000004,65050.0427491932,19.0
2006.0,19.0,2533.1000000000004,65050.0427491932,19.0
2006.0,19.0,2533.1000000000004,65050.0427491932,19.0
2006.0,15.0,2533.1000000000004,65050.0427491932,19.0
2006.0,15.0,2465.5687500000004,65050.0427491932,19.0
2006.0,15.0,2455.4494140625,65050.0427491932,19.0
2006.0,15.0,969.36748046875,65050.0427491932,19.0
2006.0,15.0,1379.5026367187502,65050.0427491932,19.0
2006.0,19.0,244.48603515625,65050.0427491932,-1.0
2006.0,19.0,245.5,65050.0427491932,-1.0
2006.0,19.0,445.79990234375003,65050.0427491932,-1.0
2006.0,19.0,521.7504394531251,32525.0213745966,-1.0
2006.0,19.0,535.5478515625,32525.0213745966,-1.0
2006.0,19.0,536.584326171875,32525.0213745966,-1.0
2006.0,15.0,536.584326171875,32525.0213745966,19.0
2006.0,15.0,540.859130859375,65050.0427491932,19.0
2006.0,15.0,541.5,65050.0427491932,19.0
2006.0,15.0,719.9503906250001,65050.0427491932,19.0
2006.0,15.0,746.7,65050.0427491932,19.0
2006.0,15.0,2533.1000000000004,65050.0427491932,19.0
2006.0,15.0,2533.1000000000004,65050.0427491932,19.0
2006.0,15.0,2465.5750000000003,65050.0427491932,19.0
2006.0,15.0,2455.457421875,65050.0427491932,19.0
2006.0,15.0,1570.7330078125,65050.0427491932,19.0
2006.0,15.0,1465.50615234375,65050.0427491932,19.0
2006.0,15.0,1469.6000000000001,65050.0427491932,19.0
2006.0,15.0,1469.6000000000001,65050.0427491932,19.0
