Year_-1,Year_0,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8,Year_9,Year_10,Year_11,Year_12,Year_13,Year_14,Year_15,Year_16,Year_17,Year_18,Year_19,Year_20,Year_21
0.0,0.0,0.0,0.0,0.0,-7.450581e-09,0.0,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,-6.7055225e-08,-7.4505806e-08,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,-0.024400003,-0.0277,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
4.4703484e-08,3.7252903e-08,2.2351742e-08,2.2351742e-08,2.2351742e-08,0.0,0.0,2.9802322e-08,,,,,,,,,,,,,,,
0.011625022,0.015037529,0.006825015,0.006037511,0.0073875114,0.0,7.450581e-09,0.0111000165,,,,,,,,,,,,,,,
0.018083252,0.023391567,0.010616619,0.009391628,0.011491612,0.0,7.450581e-09,0.017266609,,,,,,,,,,,,,,,
-7.450581e-09,-1.4901161e-08,-7.450581e-09,1.1175871e-08,-1.4901161e-08,-7.450581e-09,0.0,1.4901161e-08,,,,,,,,,,,,,,,
-7.450581e-09,-1.4901161e-08,-7.450581e-09,7.450581e-09,-1.4901161e-08,-0.0023230761,-0.0027230754,1.4901161e-08,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
-0.018799938,-0.018959954,-0.009919971,-0.018079955,-0.025599934,0.0,0.0,-0.028319933,,,,,,,,,,,,,,,
0.0029375032,0.002962485,0.0015500039,0.002824992,0.003999993,0.0,-7.450581e-09,0.004424989,,,,,,,,,,,,,,,
0.001958333,0.0019749776,0.0010333396,0.0018833354,0.002666667,0.0,-1.4901161e-08,0.0029499903,,,,,,,,,,,,,,,
0.0,-2.2351742e-08,1.1175871e-08,1.4901161e-08,1.4901161e-08,0.0,-1.4901161e-08,0.0,,,,,,,,,,,,,,,
0.0,-1.4901161e-08,7.450581e-09,7.450581e-09,7.450581e-09,0.0,-7.450581e-09,0.0,,,,,,,,,,,,,,,
0.0,-1.4901161e-08,7.450581e-09,-7.450581e-09,7.450581e-09,3.7252903e-08,4.4703484e-08,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.018999979,0.022399977,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.01899995,0.02239994,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
0.0,7.450581e-09,7.450581e-09,-7.450581e-09,0.0,7.450581e-09,2.9802322e-08,0.0,,,,,,,,,,,,,,,
0.0,1.4901161e-08,7.450581e-09,-7.450581e-09,0.0,0.003575012,0.0061500147,0.0,,,,,,,,,,,,,,,
-1.4901161e-08,2.2351742e-08,7.450581e-09,0.0,-7.450581e-09,0.0064999685,0.011181772,-7.450581e-09,,,,,,,,,,,,,,,
-1.4901161e-08,2.2351742e-08,7.450581e-09,7.450581e-09,-1.4901161e-08,-0.0047666654,-0.008199997,-1.4901161e-08,,,,,,,,,,,,,,,
1.4901161e-08,1.4901161e-08,7.450581e-09,-7.450581e-09,0.0,0.0,-7.450581e-09,0.0,,,,,,,,,,,,,,,
5.9604645e-08,5.9604645e-08,-7.450581e-09,-1.4901161e-08,-5.2154064e-08,0.0,0.0,-2.2351742e-08,,,,,,,,,,,,,,,
0.023499995,0.022799999,-0.0014999956,-0.007600002,-0.0185,0.0,0.0,-0.0088,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,-1.7881393e-07,-1.4901161e-07,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,-0.05070004,-0.040800035,0.0,,,,,,,,,,,,,,,
-1.4901161e-08,0.0,0.0,0.0,-7.450581e-09,-0.05914983,-0.047599867,-7.450581e-09,,,,,,,,,,,,,,,
-1.4901161e-08,0.0,0.0,0.0,-7.450581e-09,0.007511109,0.0060444325,-7.450581e-09,,,,,,,,,,,,,,,
-1.4901161e-08,1.4901161e-08,7.450581e-09,0.0,-7.450581e-09,0.006760001,0.005439982,-7.450581e-09,,,,,,,,,,,,,,,
-1.4901161e-08,1.4901161e-08,7.450581e-09,0.0,-7.450581e-09,1.4901161e-08,0.0,-7.450581e-09,,,,,,,,,,,,,,,
-1.4901161e-08,0.0,-1.4901161e-08,-2.9802322e-08,-3.7252903e-08,1.4901161e-08,0.0,-2.2351742e-08,,,,,,,,,,,,,,,
-0.006666675,-0.007700011,-0.021966696,-0.026033372,-0.027166702,0.0,0.0,-0.017400019,,,,,,,,,,,,,,,
-0.013333291,-0.015399948,-0.043933176,-0.052066468,-0.054333135,1.4901161e-08,0.0,-0.03479988,,,,,,,,,,,,,,,
0.0030769259,0.0035538524,0.010138467,0.012015387,0.012538433,1.4901161e-08,0.0,0.008030772,,,,,,,,,,,,,,,
0.0011764765,0.0013588071,0.0038764924,0.0045941174,0.004794091,0.0,-1.4901161e-08,0.0030705929,,,,,,,,,,,,,,,
-1.4901161e-08,0.0,0.0,-7.450581e-09,-7.450581e-09,7.450581e-09,-7.450581e-09,0.0,,,,,,,,,,,,,,,
-1.4901161e-08,0.0,0.0,0.0,-7.450581e-09,7.450581e-09,0.0,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,-6.7055225e-08,-7.4505806e-08,0.0,,,,,,,,,,,,,,,
-7.450581e-09,-7.450581e-09,-3.7252903e-09,7.450581e-09,-7.450581e-09,-0.007549934,-0.008849926,7.450581e-09,,,,,,,,,,,,,,,
-7.450581e-09,0.0,0.0,0.0,0.0,0.016777761,0.019666635,0.0,,,,,,,,,,,,,,,
-7.450581e-09,7.450581e-09,3.7252903e-09,0.0,0.0,0.008628555,0.010114253,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,3.7252903e-09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
-0.015666597,-0.01579994,-0.008266635,-0.015066605,-0.021333247,0.0,0.0,-0.023599915,,,,,,,,,,,,,,,
0.0,-7.450581e-09,3.7252903e-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
0.0,-1.4901161e-08,7.450581e-09,0.0,7.450581e-09,0.0,-7.450581e-09,0.0,,,,,,,,,,,,,,,
0.0,-2.2351742e-08,1.1175871e-08,7.450581e-09,1.4901161e-08,0.0,-1.4901161e-08,0.0,,,,,,,,,,,,,,,
0.0,-1.4901161e-08,7.450581e-09,0.0,7.450581e-09,3.7252903e-08,3.7252903e-08,0.0,,,,,,,,,,,,,,,
0.0,-7.450581e-09,3.7252903e-09,0.0,0.0,0.018999979,0.022399977,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.01899995,0.02239994,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
1.4901161e-08,1.4901161e-08,7.450581e-09,-7.450581e-09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
-0.0023500025,-0.0022799894,0.00015000254,0.000759989,0.0018500015,0.0,0.0,0.0008799955,,,,,,,,,,,,,,,
-0.0067142397,-0.0065142363,0.00042856485,0.002171412,0.005285658,0.0,-7.450581e-09,0.0025142655,,,,,,,,,,,,,,,
0.00939998,0.0091199875,-0.00059999526,-0.0030400008,-0.0073999837,0.0,0.0,-0.003519997,,,,,,,,,,,,,,,
0.00469999,0.0045599937,-0.00029999763,-0.0015200004,-0.0036999956,0.0,0.0,-0.001759991,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
-1.4901161e-08,0.0,0.0,0.0,0.0,-5.9604645e-08,-5.2154064e-08,0.0,,,,,,,,,,,,,,,
-1.4901161e-08,0.0,0.0,0.0,-7.450581e-09,-0.02535005,-0.02040004,-7.450581e-09,,,,,,,,,,,,,,,
-1.4901161e-08,0.0,0.0,0.0,-7.450581e-09,1.4901161e-08,0.0,-7.450581e-09,,,,,,,,,,,,,,,
-1.4901161e-08,-1.4901161e-08,-2.2351742e-08,-2.2351742e-08,-2.9802322e-08,1.4901161e-08,0.0,-2.2351742e-08,,,,,,,,,,,,,,,
-0.008000016,-0.009240016,-0.026360027,-0.031240039,-0.032600038,0.0,0.0,-0.020880036,,,,,,,,,,,,,,,
-0.014999956,-0.01732494,-0.049424835,-0.058574818,-0.061124817,1.4901161e-08,0.0,-0.039149888,,,,,,,,,,,,,,,
0.0030769259,0.0035538524,0.010138467,0.0120153725,0.012538448,1.4901161e-08,0.0,0.008030757,,,,,,,,,,,,,,,
-7.450581e-09,0.0,0.0,0.0,0.0,0.0075499862,0.008849971,0.0,,,,,,,,,,,,,,,
-7.450581e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
7.450581e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
-0.011749938,-0.01184994,-0.006199967,-0.011299942,-0.01599992,0.0,0.0,-0.017699912,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
0.0,-2.2351742e-08,1.1175871e-08,7.450581e-09,1.4901161e-08,-0.0015833378,-0.0018666834,0.0,,,,,,,,,,,,,,,
0.0,-2.2351742e-08,1.1175871e-08,7.450581e-09,1.4901161e-08,-0.0034545138,-0.004072696,0.0,,,,,,,,,,,,,,,
0.0,-1.4901161e-08,7.450581e-09,0.0,7.450581e-09,0.011874989,0.013999991,0.0,,,,,,,,,,,,,,,
0.0,-7.450581e-09,3.7252903e-09,0.0,0.0,0.0075999796,0.008959979,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
-0.018399954,-0.013299964,-0.020099942,-0.019299947,-0.021299943,0.0,0.0,-0.016799957,,,,,,,,,,,,,,,
0.0,0.0,0.0,7.450581e-09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
1.4901161e-08,1.4901161e-08,7.450581e-09,-7.450581e-09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
-1.4901161e-08,2.2351742e-08,7.450581e-09,0.0,-7.450581e-09,-7.450581e-09,-1.4901161e-08,-7.450581e-09,,,,,,,,,,,,,,,
-0.007833302,-0.0075999424,0.000500001,0.0025333166,0.006166622,0.0,-7.450581e-09,0.0029333085,,,,,,,,,,,,,,,
0.00939998,0.009120002,-0.0005999878,-0.0030400008,-0.0073999837,0.0,0.0,-0.003519997,,,,,,,,,,,,,,,
0.0046999753,0.0045600086,-0.00029998273,-0.0015200004,-0.0036999956,0.0,0.0,-0.001760006,,,,,,,,,,,,,,,
-1.4901161e-08,1.4901161e-08,7.450581e-09,0.0,-7.450581e-09,0.0,0.0,-7.450581e-09,,,,,,,,,,,,,,,
-1.4901161e-08,1.4901161e-08,7.450581e-09,0.0,-7.450581e-09,-5.2154064e-08,-4.4703484e-08,-1.4901161e-08,,,,,,,,,,,,,,,
-1.4901161e-08,1.4901161e-08,7.450581e-09,0.0,0.0,-0.01690004,-0.0136000365,-1.4901161e-08,,,,,,,,,,,,,,,
-1.4901161e-08,2.9802322e-08,1.4901161e-08,0.0,0.0,-0.033799857,-0.02719988,-1.4901161e-08,,,,,,,,,,,,,,,
-1.4901161e-08,2.9802322e-08,1.4901161e-08,0.0,0.0,0.024142817,0.019428536,-1.4901161e-08,,,,,,,,,,,,,,,
-1.4901161e-08,1.4901161e-08,7.450581e-09,0.0,0.0,2.9802322e-08,0.0,-1.4901161e-08,,,,,,,,,,,,,,,
-1.4901161e-08,0.0,-2.2351742e-08,-3.7252903e-08,-3.7252903e-08,2.9802322e-08,0.0,-2.9802322e-08,,,,,,,,,,,,,,,
-0.006000027,-0.0069300085,-0.019770019,-0.023430042,-0.024450056,1.4901161e-08,0.0,-0.015660033,,,,,,,,,,,,,,,
-0.011666626,-0.013474926,-0.038441516,-0.045558162,-0.047541484,2.9802322e-08,0.0,-0.03044989,,,,,,,,,,,,,,,
-1.4901161e-08,0.0,0.0,0.0,0.0,1.4901161e-08,0.0,0.0,,,,,,,,,,,,,,,
-1.4901161e-08,0.0,0.0,-7.450581e-09,-7.450581e-09,0.0034857318,0.0039571524,0.0,,,,,,,,,,,,,,,
7.450581e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
-0.011749938,-0.01184994,-0.006199967,-0.011299942,-0.01599992,0.0,0.0,-0.017699912,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
0.0,-1.4901161e-08,7.450581e-09,0.0,7.450581e-09,0.0,-7.450581e-09,0.0,,,,,,,,,,,,,,,
0.0,-2.2351742e-08,1.1175871e-08,1.4901161e-08,1.4901161e-08,0.010230742,0.012061521,0.0,,,,,,,,,,,,,,,
0.0,-1.4901161e-08,7.450581e-09,7.450581e-09,7.450581e-09,0.0056999773,0.0067199767,0.0,,,,,,,,,,,,,,,
0.0,-1.4901161e-08,7.450581e-09,0.0,7.450581e-09,0.0,0.0,0.0,,,,,,,,,,,,,,,
0.0,-1.4901161e-08,-3.7252903e-09,-7.450581e-09,0.0,0.0,0.0,-7.450581e-09,,,,,,,,,,,,,,,
-0.0030666739,-0.002216667,-0.0033500046,-0.0032166764,-0.003550008,0.0,0.0,-0.0028000101,,,,,,,,,,,,,,,
-0.009199962,-0.0066499636,-0.01004995,-0.009649962,-0.010649957,0.0,0.0,-0.008399963,,,,,,,,,,,,,,,
0.0045999885,0.0033250004,0.0050249994,0.0048249885,0.005324997,0.0,0.0,0.0041999966,,,,,,,,,,,,,,,
0.0015333146,0.0011083484,0.0016750023,0.001608327,0.0017749816,-1.4901161e-08,-1.4901161e-08,0.001399979,,,,,,,,,,,,,,,
-2.9802322e-08,7.450581e-09,7.450581e-09,2.2351742e-08,-1.4901161e-08,-2.2351742e-08,-7.450581e-09,7.450581e-09,,,,,,,,,,,,,,,
-0.0039166957,-0.0037999898,0.00025001168,0.0012666732,0.003083326,-2.2351742e-08,-7.450581e-09,0.0014666617,,,,,,,,,,,,,,,
-1.4901161e-08,0.0,-2.2351742e-08,-4.4703484e-08,-2.9802322e-08,0.0,-1.4901161e-08,-3.7252903e-08,,,,,,,,,,,,,,,
-0.02171734,-0.02315206,-0.030608632,-0.027847752,-0.027695566,0.0,-2.2351742e-08,-0.026652098,,,,,,,,,,,,,,,
-7.450581e-09,0.0,-3.7252903e-09,-3.7252903e-09,-7.450581e-09,0.0,0.0,-7.450581e-09,,,,,,,,,,,,,,,
7.450581e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
-0.011749938,-0.01184994,-0.006199967,-0.011299942,-0.01599992,0.0,0.0,-0.017699912,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
0.0,-1.4901161e-08,7.450581e-09,-7.450581e-09,7.450581e-09,0.0,-7.450581e-09,0.0,,,,,,,,,,,,,,,
0.0,-2.2351742e-08,3.7252903e-09,0.0,0.0,0.0,-1.4901161e-08,0.0,,,,,,,,,,,,,,,
0.0,-2.2351742e-08,-2.9802322e-08,-2.2351742e-08,-2.9802322e-08,-2.2351742e-08,-1.4901161e-08,-2.9802322e-08,,,,,,,,,,,,,,,
-0.0033454597,-0.0024181902,-0.0036545768,-0.0035091117,-0.0038727596,-2.2351742e-08,-1.4901161e-08,-0.0030545741,,,,,,,,,,,,,,,
-0.00836359,-0.0060454234,-0.009136338,-0.008772701,-0.009681791,-2.2351742e-08,-1.4901161e-08,-0.007636361,,,,,,,,,,,,,,,
0.0056615323,0.0040923133,0.006184593,0.0059384257,0.0065538213,-1.4901161e-08,-1.4901161e-08,0.0051692054,,,,,,,,,,,,,,,
0.0009199977,-0.0016400069,-0.0074600056,-0.0072800107,-0.008300006,-0.010780014,-0.010559998,-0.0060200095,,,,,,,,,,,,,,,
0.00065713376,-0.0011714324,-0.005328577,-0.0052000023,-0.0059285834,-0.0077000037,-0.007542856,-0.0043000057,,,,,,,,,,,,,,,
7.450581e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
5.9604645e-08,5.9604645e-08,3.3527613e-08,5.9604645e-08,8.195639e-08,0.0,0.0,8.940697e-08,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
-0.00092223287,-0.0033000112,-0.008100003,-0.007122226,-0.0067666695,-0.005988896,-0.005866669,-0.0068222284,,,,,,,,,,,,,,,
0.0025555566,-0.004555553,-0.0207222,-0.020222198,-0.023055524,-0.029944412,-0.029333279,-0.016722217,,,,,,,,,,,,,,,
0.0023000017,-0.0040999874,-0.01864997,-0.018199977,-0.020749971,-0.026949964,-0.026399955,-0.015049994,,,,,,,,,,,,,,,
0.0022999942,-0.0040999874,-0.018649962,-0.01819997,-0.020749964,-0.02694995,-0.02639994,-0.015049979,,,,,,,,,,,,,,,
1.4901161e-08,2.2351742e-08,6.7055225e-08,5.2154064e-08,5.9604645e-08,4.4703484e-08,5.2154064e-08,5.2154064e-08,,,,,,,,,,,,,,,
-0.0013833195,-0.004949987,-0.012149945,-0.010683298,-0.010149956,-0.008983299,-0.008799963,-0.0102332905,,,,,,,,,,,,,,,
-0.0022636354,-0.008099988,-0.019881755,-0.017481774,-0.016609035,-0.014699973,-0.014399968,-0.016745403,,,,,,,,,,,,,,,
-0.0013799816,0.0024599954,0.01118999,0.010919996,0.012449995,0.016169995,0.015839994,0.0090299845,,,,,,,,,,,,,,,
-0.0015333369,0.002733335,0.01243332,0.01213333,0.013833322,0.017966658,0.017599985,0.010033324,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
0.004150003,0.014849998,0.03645,0.03205,0.030450001,0.026950002,0.0264,0.030699998,,,,,,,,,,,,,,,
-0.0009199977,0.0016399994,0.0074599907,0.0072799996,0.0082999915,0.010779992,0.010559991,0.0060199946,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
-7.450581e-09,-7.450581e-09,0.0,0.0,0.0,0.0,1.4901161e-08,-7.450581e-09,,,,,,,,,,,,,,,
0.009099975,0.011299968,0.011999965,0.012574971,0.012849957,0.0,0.0,0.016674966,,,,,,,,,,,,,,,
-0.027299933,-0.033899903,-0.0359999,-0.03772489,-0.0385499,0.0,0.0,-0.05002486,,,,,,,,,,,,,,,
0.0051999986,0.00645712,0.006857127,0.0071856976,0.0073428303,0.0,1.4901161e-08,0.009528562,,,,,,,,,,,,,,,
0.003309071,0.0041090846,0.0043636113,0.0045727193,0.004672736,0.0,1.4901161e-08,0.006063625,,,,,,,,,,,,,,,
0.0,0.0,-3.7252903e-09,0.0,3.7252903e-09,-0.0007599965,-0.0007599965,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
0.0,0.0,-7.450581e-09,1.4901161e-08,0.0,1.4901161e-08,-1.4901161e-08,0.0,,,,,,,,,,,,,,,
0.0,0.0,-7.450581e-09,1.4901161e-08,0.0,1.4901161e-08,2.2351742e-08,0.0,,,,,,,,,,,,,,,
-1.1175871e-08,-1.4901161e-08,-1.1175871e-08,-1.1175871e-08,-1.1175871e-08,-0.0019000024,-0.0019000061,-1.4901161e-08,,,,,,,,,,,,,,,
-7.450581e-09,-1.1175871e-08,-7.450581e-09,-7.450581e-09,-7.450581e-09,-0.0010857172,-0.0010857172,-1.1175871e-08,,,,,,,,,,,,,,,
-3.3527613e-08,-1.1175871e-08,-1.8626451e-08,-2.9802322e-08,-1.8626451e-08,0.0,0.0,-1.1175871e-08,,,,,,,,,,,,,,,
-0.009745419,-0.00941816,-0.011927247,-0.009963602,-0.010290876,1.4901161e-08,0.0,-0.022472657,,,,,,,,,,,,,,,
0.0,0.0,0.0,1.4901161e-08,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
0.0,0.0,-7.450581e-09,1.4901161e-08,0.0,0.0,3.7252903e-08,0.0,,,,,,,,,,,,,,,
0.0,0.0,0.0,1.4901161e-08,0.0,-0.00016666949,0.017633364,0.0,,,,,,,,,,,,,,,
0.0,0.0,-7.450581e-09,1.4901161e-08,0.0,-0.00027273595,0.028854422,0.0,,,,,,,,,,,,,,,
-0.0152499825,-0.011774972,-0.0144749805,-0.010999978,-0.012349978,0.0009749979,0.0054749995,-0.036974944,,,,,,,,,,,,,,,
-0.012542814,-0.010428518,-0.012957104,-0.010199979,-0.011099964,0.0005571395,0.003128551,-0.029957078,,,,,,,,,,,,,,,
0.0,1.4901161e-08,7.450581e-09,0.0,0.0,0.0,-1.4901161e-08,-1.4901161e-08,,,,,,,,,,,,,,,
0.0,1.4901161e-08,1.4901161e-08,0.0,0.0,0.0,3.7252903e-08,-1.4901161e-08,,,,,,,,,,,,,,,
0.0,1.4901161e-08,7.450581e-09,0.0,0.0,-0.00024999678,0.026450023,-1.4901161e-08,,,,,,,,,,,,,,,
0.0,1.4901161e-08,0.0,1.4901161e-08,0.0,-0.00033332407,0.03526653,-1.4901161e-08,,,,,,,,,,,,,,,
0.00066000223,-0.0010599792,-0.0014999956,-0.00019997358,0.00025999546,0.0011499822,-0.012029979,0.0011199862,,,,,,,,,,,,,,,
0.0014142841,-0.0022714138,-0.0032142848,-0.0004285574,0.0005571395,0.002285704,-0.006885696,0.002399981,,,,,,,,,,,,,,,
-0.0077857524,-0.01344993,-0.017907083,-0.017142802,-0.015728548,-0.0019500256,-0.010949984,-0.0143357515,,,,,,,,,,,,,,,
-0.021799967,0.0011778027,0.0038444623,-0.0053777695,-0.011977762,-0.0021666884,-0.012166657,-0.049466595,,,,,,,,,,,,,,,
-0.021849945,-0.0011749566,0.0005250424,-0.008999959,-0.0149499625,-0.0029250085,-0.016424991,-0.048174888,,,,,,,,,,,,,,,
-0.0032999963,0.0053000003,0.0075000003,0.001000002,-0.0012999922,-0.0019499958,-0.010949999,-0.0056000054,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,2.2351742e-08,0.0,,,,,,,,,,,,,,,
-0.0016500056,0.0026500076,0.0037499964,0.00049999356,-0.00064998865,0.00042501092,0.011875011,-0.0028000027,,,,,,,,,,,,,,,
-0.0021999925,0.0035333335,0.004999995,0.00066666305,-0.00086665154,0.00056666136,0.0158333,-0.0037333295,,,,,,,,,,,,,,,
-0.0026399791,0.004240006,0.0060000047,0.00079999864,-0.0010400116,-0.0054199994,0.0025000013,-0.004479997,,,,,,,,,,,,,,,
-0.0028285533,0.0045428574,0.006428577,0.0008571297,-0.0011143088,-0.0049356967,0.0050357208,-0.0048000067,,,,,,,,,,,,,,,
-0.0029333383,0.0047111064,0.006666675,0.00088886917,-0.001155585,-0.004666671,0.0064444505,-0.0049777925,,,,,,,,,,,,,,,
-0.017542824,0.0043714494,0.007885739,5.7160854e-05,-0.0061999857,-0.0011142939,-0.006257139,-0.041142806,,,,,,,,,,,,,,,
-0.01184997,1.4901161e-08,0.0012250245,-0.0031499863,-0.0065749735,-0.0009749979,-0.0054749995,-0.027124926,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
1.4901161e-08,0.0,0.0,0.0,0.0,0.0,2.2351742e-08,7.450581e-09,,,,,,,,,,,,,,,
1.4901161e-08,0.0,0.0,0.0,0.0,0.0015249997,0.00412501,7.450581e-09,,,,,,,,,,,,,,,
1.4901161e-08,0.0,0.0,0.0,0.0,0.0027110875,0.0073332973,7.450581e-09,,,,,,,,,,,,,,,
-0.00054998696,0.00088334084,0.0012499988,0.00016663969,-0.00021667778,-0.0029083192,-0.0042916536,-0.0009333268,,,,,,,,,,,,,,,
-0.000880003,0.0014133453,0.002000004,0.00026664138,-0.00034669042,-0.0022133142,-0.00026665628,-0.0014933348,,,,,,,,,,,,,,,
-4.4703484e-08,3.7252903e-08,5.2154064e-08,4.4703484e-08,1.4901161e-08,-1.4901161e-08,7.450581e-09,-7.4505806e-08,,,,,,,,,,,,,,,
-0.00999999,0.010928571,0.016214274,0.009142846,0.003285721,-1.4901161e-08,0.0,-0.02535712,,,,,,,,,,,,,,,
-0.0027999878,0.0030599982,0.004539989,0.0025599897,0.0009199977,0.0,0.0,-0.007099971,,,,,,,,,,,,,,,
1.4901161e-08,0.0,0.0,1.4901161e-08,0.0,-1.4901161e-08,0.0,7.450581e-09,,,,,,,,,,,,,,,
1.4901161e-08,0.0,0.0,-1.4901161e-08,-1.4901161e-08,0.0,1.4901161e-08,7.450581e-09,,,,,,,,,,,,,,,
0.0008749813,-0.00095624477,-0.0014187694,-0.00079998374,-0.000287503,-1.4901161e-08,1.4901161e-08,0.0022187755,,,,,,,,,,,,,,,
0.0023332834,-0.002549976,-0.0037832856,-0.0021333098,-0.00076666474,-1.4901161e-08,7.450581e-09,0.005916588,,,,,,,,,,,,,,,
-0.0076363385,0.008345455,0.0123817995,0.00698179,0.0025090873,-1.4901161e-08,7.450581e-09,-0.01936362,,,,,,,,,,,,,,,
-0.0027999878,0.0030599982,0.004539989,0.0025599897,0.0009199828,-1.4901161e-08,7.450581e-09,-0.007099971,,,,,,,,,,,,,,,
0.0039999634,-0.004371397,-0.006485671,-0.0036571324,-0.0013142824,-1.4901161e-08,1.4901161e-08,0.010142773,,,,,,,,,,,,,,,
-0.0059999973,0.0065571517,0.009728558,0.0054856986,0.0019714236,-1.4901161e-08,1.4901161e-08,-0.015214272,,,,,,,,,,,,,,,
-0.0019999743,0.0021857172,0.0032428503,0.0018285364,0.0006571263,-1.4901161e-08,1.4901161e-08,-0.005071424,,,,,,,,,,,,,,,
-1.4901161e-08,2.2351742e-08,-2.9802322e-08,0.0,0.0,0.0014736801,0.021368302,7.450581e-09,,,,,,,,,,,,,,,
-1.4901161e-08,1.4901161e-08,-2.2351742e-08,0.0,0.0,-0.001555562,-0.022555508,7.450581e-09,,,,,,,,,,,,,,,
-1.4901161e-08,7.450581e-09,-2.9802322e-08,-1.4901161e-08,0.0,-1.4901161e-08,1.4901161e-08,2.2351742e-08,,,,,,,,,,,,,,,
-1.4901161e-08,2.2351742e-08,-2.9802322e-08,0.0,0.0,0.00060001016,0.0087000355,7.450581e-09,,,,,,,,,,,,,,,
-1.4901161e-08,2.2351742e-08,-2.9802322e-08,0.0,0.0,0.0014736801,0.021368302,7.450581e-09,,,,,,,,,,,,,,,
-1.4901161e-08,1.4901161e-08,-2.2351742e-08,0.0,0.0,-0.001555562,-0.022555523,7.450581e-09,,,,,,,,,,,,,,,
-1.4901161e-08,1.4901161e-08,-2.2351742e-08,0.0,0.0,-0.00066667795,-0.009666622,7.450581e-09,,,,,,,,,,,,,,,
